game_id,game_pk,game_date,season,game_type,status,home_team,away_team,home_score,away_score,venue_name,weather_condition,weather_temp,wind,attendance,game_duration_minutes,home_at_bats,home_runs,home_hits,home_doubles,home_triples,home_home_runs,home_rbi,home_walks,home_strikeouts,home_stolen_bases,away_at_bats,away_runs,away_hits,away_doubles,away_triples,away_home_runs,away_rbi,away_walks,away_strikeouts,away_stolen_bases,home_innings_pitched,home_hits_allowed,home_runs_allowed,home_earned_runs,home_pitching_walks,home_pitching_strikeouts,home_home_runs_allowed,away_innings_pitched,away_hits_allowed,away_runs_allowed,away_earned_runs,away_pitching_walks,away_pitching_strikeouts,away_home_runs_allowed
7679,633256,2021-07-18,2021,R,Final,Toronto Blue Jays,Texas Rangers,5,0,Sahlen Field,,,,,,25,5,8,1,0,1,5,1,1,2,24,0,3,1,1,0,0,1,4,0,7.0,3,0,0,1,4,0,5.3,8,5,5,1,1,1
7677,633267,2021-07-18,2021,R,Final,Washington Nationals,San Diego Padres,4,10,Nationals Park,,,,,,34,4,10,1,0,1,4,4,10,2,38,10,18,3,0,0,9,5,7,1,7.6,18,10,9,5,7,0,9.0,10,4,4,4,10,1
7693,633273,2021-07-18,2021,R,Final,New York Yankees,Boston Red Sox,9,1,Yankee Stadium,,,,,,30,9,8,0,0,3,9,7,8,2,32,1,5,3,0,0,1,5,9,0,7.6,5,1,1,5,9,0,8.0,8,9,9,7,8,3
7681,633280,2021-07-18,2021,R,Final,Detroit Tigers,Minnesota Twins,7,0,Comerica Park,,,,,,34,7,11,2,0,2,7,1,5,2,29,0,6,1,0,0,0,5,6,0,9.0,6,0,0,5,6,0,8.0,11,7,7,1,5,2
7691,633284,2021-07-18,2021,R,Final,Los Angeles Angels,Seattle Mariners,4,7,Angel Stadium,,,,,,35,4,9,2,0,1,4,2,15,1,35,7,8,0,0,2,5,3,13,0,8.3,8,7,5,3,13,2,8.299999999999999,9,4,4,2,15,1
7685,633287,2021-07-18,2021,R,Final,Kansas City Royals,Baltimore Orioles,0,5,Kauffman Stadium,,,,,,33,0,6,2,0,0,0,2,7,0,36,5,8,3,0,0,5,3,9,0,9.0,8,5,5,3,9,0,8.3,6,0,0,2,7,0
7680,633292,2021-07-18,2021,R,Final,Toronto Blue Jays,Texas Rangers,10,0,Sahlen Field,,,,,,26,10,8,1,0,4,10,3,7,0,23,0,3,1,0,0,0,1,4,0,7.0,3,0,0,1,4,0,5.3,8,10,10,3,7,4
7678,633299,2021-07-18,2021,R,Final,Philadelphia Phillies,Miami Marlins,4,2,Citizens Bank Park,,,,,,32,4,7,2,0,1,4,3,5,1,33,2,5,1,0,1,2,3,10,1,10.0,5,2,2,3,10,1,9.1,7,4,1,3,5,1
7688,633300,2021-07-18,2021,R,Final,Washington Nationals,San Diego Padres,8,7,Nationals Park,,,,,,39,8,15,4,0,2,8,3,8,1,34,7,6,0,0,3,7,6,14,3,9.0,6,7,6,6,14,3,8.1,15,8,8,3,8,2
7697,633218,2021-07-19,2021,R,Final,Toronto Blue Jays,Boston Red Sox,4,13,Sahlen Field,,,,,,35,4,11,2,0,1,4,2,8,0,41,13,14,4,0,6,13,7,8,0,8.3,14,13,13,7,8,6,8.3,11,4,4,2,8,1
7702,633226,2021-07-19,2021,R,Final,St. Louis Cardinals,Chicago Cubs,8,3,Busch Stadium,,,,,,34,8,10,0,0,2,7,2,10,0,35,3,9,2,0,1,2,1,7,0,7.6000000000000005,9,3,3,1,7,1,8.0,10,8,4,2,10,2
7696,633233,2021-07-19,2021,R,Final,Washington Nationals,Miami Marlins,18,1,Nationals Park,,,,,,41,18,18,3,1,6,18,2,6,0,34,1,9,2,0,1,1,0,10,0,9.0,9,1,1,0,10,1,7.3,18,18,18,2,6,6
7699,633236,2021-07-19,2021,R,Final,Tampa Bay Rays,Baltimore Orioles,1,6,Tropicana Field,,,,,,30,1,5,1,0,0,1,3,10,0,35,6,9,2,0,0,6,3,11,1,8.3,9,6,6,3,11,0,9.0,5,1,1,3,10,0
7704,633243,2021-07-19,2021,R,Final,Arizona Diamondbacks,Pittsburgh Pirates,4,2,Chase Field,,,,,,33,4,10,2,2,3,4,2,7,1,37,2,10,1,0,0,2,3,10,0,8.3,10,2,2,3,10,0,8.0,10,4,4,2,7,3
7703,633249,2021-07-19,2021,R,Final,Athletics,Los Angeles Angels,4,1,Oakland Coliseum,,,,,,31,4,7,2,0,2,4,3,10,1,33,1,8,3,0,0,1,2,3,0,9.0,8,1,1,2,3,0,7.3,7,4,4,3,10,2
7705,633259,2021-07-19,2021,R,Final,Los Angeles Dodgers,San Francisco Giants,2,7,Dodger Stadium,,,,,,31,2,4,1,0,2,2,4,11,0,37,7,12,3,0,2,7,4,6,2,7.6000000000000005,12,7,7,4,6,2,8.3,4,2,2,4,11,2
7698,633271,2021-07-19,2021,R,Final,Cincinnati Reds,New York Mets,11,15,Great American Ball Park,,,,,,50,11,16,5,0,0,10,4,11,0,49,15,18,1,0,7,15,3,10,1,8.9,18,15,13,3,10,7,8.9,16,11,4,4,11,0
7701,633277,2021-07-19,2021,R,Final,Houston Astros,Cleveland Guardians,4,3,Minute Maid Park,,,,,,33,4,9,2,0,1,4,2,11,1,33,3,8,0,0,1,3,5,9,1,8.299999999999999,8,3,3,5,9,1,7.3,9,4,4,2,11,1
7694,633278,2021-07-19,2021,R,Final,Chicago White Sox,Minnesota Twins,2,3,Guaranteed Rate Field,,,,,,29,2,4,1,0,1,2,3,11,1,31,3,7,0,0,1,3,1,6,1,7.3,7,3,2,1,6,1,8.0,4,2,1,3,11,1
7700,633329,2021-07-19,2021,R,Final,Detroit Tigers,Texas Rangers,14,0,Comerica Park,,,,,,39,14,19,3,0,1,14,6,4,0,31,0,4,1,0,0,0,0,10,0,9.0,4,0,0,0,10,0,7.3,19,14,14,6,4,1
7695,633476,2021-07-19,2021,R,Final,Chicago White Sox,Minnesota Twins,5,3,Guaranteed Rate Field,,,,,,22,5,4,0,0,3,5,1,8,0,22,3,4,0,0,2,3,2,6,0,7.0,4,3,2,2,6,2,6.0,4,5,5,1,8,3
7720,633199,2021-07-20,2021,R,Final,Los Angeles Dodgers,San Francisco Giants,8,6,Dodger Stadium,,,,,,33,8,10,3,0,3,8,3,10,0,35,6,7,1,0,4,6,3,13,0,8.3,7,6,6,3,13,4,7.3,10,8,8,3,10,3
7715,633200,2021-07-20,2021,R,Final,Houston Astros,Cleveland Guardians,9,3,Minute Maid Park,,,,,,36,9,14,3,0,3,9,3,5,1,36,3,9,2,0,0,3,2,11,0,9.0,9,3,3,2,11,0,7.3,14,9,9,3,5,3
7707,633207,2021-07-20,2021,R,Final,Athletics,Los Angeles Angels,6,0,Oakland Coliseum,,,,,,30,6,8,1,0,1,5,1,8,0,34,0,7,0,0,0,0,3,11,2,9.0,7,0,0,3,11,0,7.3,8,6,6,1,8,1
7713,633212,2021-07-20,2021,R,Final,Detroit Tigers,Texas Rangers,4,1,Comerica Park,,,,,,32,4,9,1,0,2,4,1,4,0,30,1,4,2,0,0,1,0,10,0,9.0,4,1,1,0,10,0,7.300000000000001,9,4,4,1,4,2
7710,633216,2021-07-20,2021,R,Final,New York Yankees,Philadelphia Phillies,6,4,Yankee Stadium,,,,,,33,6,10,2,1,4,5,4,6,1,35,4,9,1,0,2,4,7,13,0,8.3,9,4,4,7,13,2,7.3,10,6,6,4,6,4
7708,633223,2021-07-20,2021,R,Final,Milwaukee Brewers,Kansas City Royals,2,5,American Family Field,,,,,,34,2,9,1,0,0,2,2,8,0,30,5,6,1,0,2,5,4,7,1,8.3,6,5,5,4,7,2,8.3,9,2,1,2,8,0
7717,633230,2021-07-20,2021,R,Final,St. Louis Cardinals,Chicago Cubs,6,7,Busch Stadium,,,,,,37,6,10,2,0,3,6,1,11,2,34,7,6,1,0,0,7,6,12,2,8.3,6,7,7,6,12,0,9.0,10,6,6,1,11,3
7711,633234,2021-07-20,2021,R,Final,Cincinnati Reds,New York Mets,4,3,Great American Ball Park,,,,,,31,4,10,2,0,3,4,4,9,0,36,3,9,2,0,1,2,3,12,0,8.299999999999999,9,3,2,3,12,1,7.3,10,4,4,4,9,3
7714,633240,2021-07-20,2021,R,Final,Atlanta Braves,San Diego Padres,2,1,Truist Park,,,,,,29,2,5,1,0,1,2,2,5,0,30,1,5,2,0,0,1,2,6,0,8.3,5,1,1,2,6,0,7.3,5,2,2,2,5,1
7709,633242,2021-07-20,2021,R,Final,Washington Nationals,Miami Marlins,6,3,Nationals Park,,,,,,34,6,11,4,0,1,6,4,5,0,33,3,6,1,0,1,3,1,7,0,9.0,6,3,3,1,7,1,7.3,11,6,6,4,5,1
7718,633245,2021-07-20,2021,R,Final,Colorado Rockies,Seattle Mariners,4,6,Coors Field,,,,,,34,4,11,2,1,2,4,4,8,1,36,6,10,3,0,1,6,4,9,0,8.3,10,6,6,4,9,1,9.0,11,4,4,4,8,2
7719,633254,2021-07-20,2021,R,Final,Arizona Diamondbacks,Pittsburgh Pirates,11,6,Chase Field,,,,,,36,11,13,3,1,0,11,5,10,0,39,6,13,3,0,2,6,1,13,0,8.3,13,6,6,1,13,2,7.3,13,11,11,5,10,0
7712,633257,2021-07-20,2021,R,Final,Tampa Bay Rays,Baltimore Orioles,9,3,Tropicana Field,,,,,,34,9,10,2,1,2,9,1,3,0,34,3,6,2,0,0,3,2,15,0,8.3,6,3,1,2,15,0,8.0,10,9,8,1,3,2
7716,633268,2021-07-20,2021,R,Final,Chicago White Sox,Minnesota Twins,9,5,Guaranteed Rate Field,,,,,,34,9,9,2,1,2,9,5,7,1,35,5,8,1,0,3,5,5,13,1,9.0,8,5,5,5,13,3,6.6000000000000005,9,9,8,5,7,2
7731,633187,2021-07-21,2021,R,Final,Toronto Blue Jays,Boston Red Sox,4,7,Sahlen Field,,,,,,32,4,5,1,0,3,4,2,9,0,36,7,9,3,0,5,7,2,9,0,9.0,9,7,7,2,9,5,8.3,5,4,4,2,9,3
7727,633190,2021-07-21,2021,R,Final,Colorado Rockies,Seattle Mariners,6,3,Coors Field,,,,,,27,6,6,1,1,0,6,5,4,1,31,3,5,0,0,3,3,1,6,0,9.0,5,3,3,1,6,3,8.0,6,6,6,5,4,0
7729,633191,2021-07-21,2021,R,Final,Washington Nationals,Miami Marlins,1,3,Nationals Park,,,,,,33,1,6,1,0,0,1,3,5,2,34,3,6,2,0,0,2,2,5,0,10.0,6,3,1,2,5,0,9.3,6,1,1,3,5,0
7725,633196,2021-07-21,2021,R,Final,Cincinnati Reds,New York Mets,0,7,Great American Ball Park,,,,,,27,0,1,0,0,0,0,1,10,0,37,7,9,1,0,3,7,6,4,0,8.3,9,7,7,6,4,3,9.0,1,0,0,1,10,0
7732,633203,2021-07-21,2021,R,Final,Detroit Tigers,Texas Rangers,4,2,Comerica Park,,,,,,30,4,7,1,0,3,4,1,5,0,31,2,5,2,0,0,2,3,6,0,9.0,5,2,1,3,6,0,8.0,7,4,4,1,5,3
7734,633205,2021-07-21,2021,R,Final,Chicago White Sox,Minnesota Twins,2,7,Guaranteed Rate Field,,,,,,35,2,10,5,0,0,2,2,6,3,36,7,11,2,0,2,7,3,9,2,9.0,11,7,7,3,9,2,8.3,10,2,2,2,6,0
7730,633213,2021-07-21,2021,R,Final,New York Yankees,Philadelphia Phillies,6,5,Yankee Stadium,,,,,,36,6,9,1,0,2,6,4,10,3,33,5,4,2,0,1,4,11,8,0,8.6,4,5,4,11,8,1,9.1,9,6,5,4,10,2
7736,633217,2021-07-21,2021,R,Final,Los Angeles Dodgers,San Francisco Giants,2,4,Dodger Stadium,,,,,,30,2,3,1,0,1,2,3,9,1,31,4,6,1,0,2,4,4,7,0,8.3,6,4,4,4,7,2,9.0,3,2,2,3,9,1
7733,633222,2021-07-21,2021,R,Final,Houston Astros,Cleveland Guardians,4,5,Minute Maid Park,,,,,,33,4,6,2,0,2,4,0,7,0,35,5,8,3,0,1,5,3,14,0,8.3,8,5,5,3,14,1,9.0,6,4,4,0,7,2
7722,633225,2021-07-21,2021,R,Final,Tampa Bay Rays,Baltimore Orioles,5,4,Tropicana Field,,,,,,35,5,9,0,2,2,5,4,13,0,34,4,9,3,0,2,4,1,7,0,9.0,9,4,4,1,7,2,6.8,9,5,5,4,13,2
7726,633227,2021-07-21,2021,R,Final,Milwaukee Brewers,Kansas City Royals,3,6,American Family Field,,,,,,31,3,6,1,0,0,3,3,8,0,39,6,12,2,0,1,6,1,10,2,9.0,12,6,3,1,10,1,8.3,6,3,3,3,8,0
7735,633241,2021-07-21,2021,R,Final,St. Louis Cardinals,Chicago Cubs,3,2,Busch Stadium,,,,,,38,3,12,3,0,0,3,2,9,0,36,2,8,4,1,0,2,2,6,1,9.3,8,2,2,2,6,0,7.7,12,3,2,2,9,0
7723,633250,2021-07-21,2021,R,Final,Atlanta Braves,San Diego Padres,2,3,Truist Park,,,,,,25,2,5,1,0,0,1,0,3,0,26,3,7,2,0,1,3,4,6,0,7.0,7,3,3,4,6,1,7.0,5,2,1,0,3,0
7728,633260,2021-07-21,2021,R,Final,Arizona Diamondbacks,Pittsburgh Pirates,6,4,Chase Field,,,,,,34,6,12,5,0,2,6,4,10,2,36,4,11,1,0,0,2,1,4,1,8.3,11,4,2,1,4,0,7.3,12,6,6,4,10,2
7742,633178,2021-07-22,2021,R,Final,St. Louis Cardinals,Chicago Cubs,3,2,Busch Stadium,,,,,,28,3,5,2,0,2,3,5,9,0,29,2,3,1,0,0,2,3,10,0,9.0,3,2,2,3,10,0,7.3,5,3,3,5,9,2
7739,633180,2021-07-22,2021,R,Final,Cleveland Guardians,Tampa Bay Rays,4,5,Progressive Field,,,,,,35,4,5,1,0,1,4,5,10,2,38,5,10,1,2,1,5,4,5,0,10.0,10,5,4,4,5,1,9.3,5,4,4,5,10,1
7741,633193,2021-07-22,2021,R,Final,Boston Red Sox,New York Yankees,5,4,Fenway Park,,,,,,37,5,10,1,0,0,4,2,8,0,30,4,4,0,0,0,4,6,14,2,9.3,4,4,2,6,14,0,7.8,10,5,3,2,8,0
7743,633220,2021-07-22,2021,R,Final,Minnesota Twins,Los Angeles Angels,2,3,Target Field,,,,,,30,2,6,3,0,0,2,2,8,1,33,3,7,3,0,1,3,0,10,0,9.0,7,3,3,0,10,1,9.0,6,2,2,2,8,0
7744,633231,2021-07-22,2021,R,Final,Seattle Mariners,Athletics,1,4,T-Mobile Park,,,,,,31,1,4,0,0,1,1,3,15,0,36,4,11,3,0,0,4,6,4,2,8.299999999999999,11,4,4,6,4,0,9.0,4,1,1,3,15,1
7745,633244,2021-07-22,2021,R,Final,Los Angeles Dodgers,San Francisco Giants,3,5,Dodger Stadium,,,,,,34,3,7,1,0,1,3,2,9,0,34,5,9,2,1,0,5,3,12,1,7.6,9,5,5,3,12,0,8.3,7,3,3,2,9,1
7737,633258,2021-07-22,2021,R,Final,Detroit Tigers,Texas Rangers,7,5,Comerica Park,,,,,,31,7,7,2,1,3,7,3,8,2,33,5,7,1,1,0,5,6,10,0,7.6000000000000005,7,5,5,6,10,0,7.3,7,7,6,3,8,3
7740,633269,2021-07-22,2021,R,Final,Miami Marlins,San Diego Padres,2,3,loanDepot park,,,,,,30,2,4,3,0,0,2,5,10,1,33,3,7,2,0,0,3,9,6,1,7.6000000000000005,7,3,2,9,6,0,8.3,4,2,2,5,10,0
7738,633276,2021-07-22,2021,R,Final,Philadelphia Phillies,Atlanta Braves,2,7,Citizens Bank Park,,,,,,33,2,7,2,1,0,2,4,11,0,34,7,7,1,0,2,6,7,6,1,9.0,7,7,7,7,6,2,8.3,7,2,2,4,11,0
7756,633159,2021-07-23,2021,R,Final,Minnesota Twins,Los Angeles Angels,5,4,Target Field,,,,,,35,5,13,4,0,0,3,2,7,0,37,4,10,2,0,2,4,1,7,0,9.0,10,4,4,1,7,2,8.0,13,5,4,2,7,0
7757,633163,2021-07-23,2021,R,Final,Milwaukee Brewers,Chicago White Sox,7,1,American Family Field,,,,,,30,7,8,1,0,1,7,9,5,1,32,1,5,1,0,1,1,4,10,0,9.0,5,1,1,4,10,1,7.3,8,7,7,9,5,1
7752,633164,2021-07-23,2021,R,Final,Miami Marlins,San Diego Padres,2,5,loanDepot park,,,,,,33,2,8,2,0,1,2,3,7,0,36,5,8,2,1,1,4,1,7,0,7.6000000000000005,8,5,4,1,7,1,9.0,8,2,2,3,7,1
7746,633170,2021-07-23,2021,R,Final,Chicago Cubs,Arizona Diamondbacks,8,3,Wrigley Field,,,,,,29,8,8,1,0,3,7,4,7,0,36,3,9,2,0,1,3,3,12,0,8.299999999999999,9,3,3,3,12,1,8.0,8,8,8,4,7,3
7759,633173,2021-07-23,2021,R,Final,Los Angeles Dodgers,Colorado Rockies,6,9,Dodger Stadium,,,,,,40,6,10,3,1,1,6,4,12,1,41,9,12,1,0,4,9,2,6,0,8.6,12,9,8,2,6,4,9.3,10,6,6,4,12,1
7747,633176,2021-07-23,2021,R,Final,Baltimore Orioles,Washington Nationals,6,1,Oriole Park at Camden Yards,,,,,,30,6,6,3,0,2,6,1,4,1,32,1,5,1,0,1,1,3,11,0,7.6000000000000005,5,1,1,3,11,1,7.3,6,6,5,1,4,2
7753,633181,2021-07-23,2021,R,Final,Boston Red Sox,New York Yankees,6,2,Fenway Park,,,,,,32,6,9,2,0,2,6,3,12,0,32,2,6,2,0,0,2,5,12,0,9.0,6,2,2,5,12,0,8.0,9,6,6,3,12,2
7749,633184,2021-07-23,2021,R,Final,Cincinnati Reds,St. Louis Cardinals,6,5,Great American Ball Park,,,,,,36,6,14,3,0,1,5,2,6,0,33,5,9,2,0,2,5,5,13,1,9.0,9,5,5,5,13,2,7.3,14,6,5,2,6,1
7755,633208,2021-07-23,2021,R,Final,Houston Astros,Texas Rangers,7,3,Minute Maid Park,,,,,,33,7,8,1,0,1,7,3,9,1,33,3,6,1,1,0,3,3,11,0,8.3,6,3,3,3,11,0,7.3,8,7,7,3,9,1
7750,633211,2021-07-23,2021,R,Final,Cleveland Guardians,Tampa Bay Rays,5,10,Progressive Field,,,,,,36,5,10,0,1,2,5,2,7,0,38,10,13,2,0,2,8,4,4,0,7.6000000000000005,13,10,10,4,4,2,9.0,10,5,5,2,7,2
7748,633214,2021-07-23,2021,R,Final,Philadelphia Phillies,Atlanta Braves,5,1,Citizens Bank Park,,,,,,31,5,8,3,0,1,4,5,7,4,35,1,9,2,0,0,1,3,8,0,9.0,9,1,1,3,8,0,8.0,8,5,5,5,7,1
7758,633215,2021-07-23,2021,R,Final,San Francisco Giants,Pittsburgh Pirates,4,6,Oracle Park,,,,,,33,4,8,2,1,2,4,4,14,1,33,6,4,0,1,1,4,5,12,1,8.3,4,6,4,5,12,1,8.299999999999999,8,4,4,4,14,2
7751,633221,2021-07-23,2021,R,Final,New York Mets,Toronto Blue Jays,3,0,Citi Field,,,,,,29,3,6,0,0,2,3,3,8,0,30,0,3,0,0,0,0,1,9,1,9.0,3,0,0,1,9,0,7.3,6,3,3,3,8,2
7760,633229,2021-07-23,2021,R,Final,Seattle Mariners,Athletics,4,3,T-Mobile Park,,,,,,31,4,7,1,0,2,3,2,13,2,32,3,7,1,0,2,3,3,18,0,8.3,7,3,3,3,18,2,8.0,7,4,4,2,13,2
7754,633232,2021-07-23,2021,R,Final,Kansas City Royals,Detroit Tigers,5,3,Kauffman Stadium,,,,,,28,5,5,0,1,2,5,4,7,0,33,3,8,0,0,1,2,3,9,0,8.3,8,3,3,3,9,1,7.300000000000001,5,5,5,4,7,2
7775,633140,2021-07-24,2021,R,Final,Seattle Mariners,Athletics,5,4,T-Mobile Park,,,,,,32,5,7,1,0,2,4,5,8,0,33,4,6,1,0,1,4,2,11,0,8.3,6,4,4,2,11,1,8.2,7,5,5,5,8,2
7773,633144,2021-07-24,2021,R,Final,San Francisco Giants,Pittsburgh Pirates,2,10,Oracle Park,,,,,,31,2,5,1,0,1,1,1,12,0,40,10,16,4,1,1,10,4,7,0,8.299999999999999,16,10,10,4,7,1,8.299999999999999,5,2,2,1,12,1
7762,633154,2021-07-24,2021,R,Final,Boston Red Sox,New York Yankees,3,4,Fenway Park,,,,,,32,3,7,3,1,0,2,4,6,0,35,4,10,4,0,0,4,1,8,3,8.3,10,4,4,1,8,0,9.0,7,3,1,4,6,0
7772,633167,2021-07-24,2021,R,Final,Milwaukee Brewers,Chicago White Sox,6,1,American Family Field,,,,,,30,6,6,0,0,4,6,3,13,1,31,1,6,1,0,0,1,2,8,0,9.0,6,1,1,2,8,0,8.0,6,6,4,3,13,4
7767,633175,2021-07-24,2021,R,Final,Cincinnati Reds,St. Louis Cardinals,5,3,Great American Ball Park,,,,,,33,5,9,1,0,2,5,3,6,0,35,3,9,3,0,0,3,4,9,0,8.3,9,3,3,4,9,0,8.0,9,5,5,3,6,2
7768,633185,2021-07-24,2021,R,Final,Cleveland Guardians,Tampa Bay Rays,2,8,Progressive Field,,,,,,33,2,5,1,0,1,2,0,10,0,40,8,13,4,0,4,8,2,7,0,9.0,13,8,8,2,7,4,9.0,5,2,1,0,10,1
7761,633186,2021-07-24,2021,R,Final,Chicago Cubs,Arizona Diamondbacks,3,7,Wrigley Field,,,,,,33,3,7,2,1,1,1,1,10,0,35,7,9,4,0,2,7,5,4,0,8.3,9,7,7,5,4,2,9.0,7,3,3,1,10,1
7774,633188,2021-07-24,2021,R,Final,Los Angeles Dodgers,Colorado Rockies,1,0,Dodger Stadium,,,,,,28,1,5,0,0,1,1,0,7,0,29,0,2,1,0,0,0,4,10,0,8.299999999999999,2,0,0,4,10,0,8.0,5,1,1,0,7,1
7765,633195,2021-07-24,2021,R,Final,Baltimore Orioles,Washington Nationals,5,3,Oriole Park at Camden Yards,,,,,,30,5,8,3,0,2,5,2,6,0,32,3,5,2,0,1,3,0,8,0,9.0,5,3,3,0,8,1,8.0,8,5,5,2,6,2
7769,633197,2021-07-24,2021,R,Final,Houston Astros,Texas Rangers,4,1,Minute Maid Park,,,,,,24,4,5,1,0,1,4,8,5,0,29,1,2,0,0,1,1,7,12,0,9.0,2,1,1,7,12,1,8.0,5,4,3,8,5,1
7766,633201,2021-07-24,2021,R,Final,Kansas City Royals,Detroit Tigers,9,8,Kauffman Stadium,,,,,,36,9,11,1,1,2,9,4,10,0,32,8,7,1,0,2,7,7,10,0,7.6000000000000005,7,8,8,7,10,2,6.6000000000000005,11,9,9,4,10,2
7763,633202,2021-07-24,2021,R,Final,Philadelphia Phillies,Atlanta Braves,3,15,Citizens Bank Park,,,,,,34,3,8,2,0,0,3,6,7,1,43,15,17,2,0,5,15,5,9,0,7.6,17,15,13,5,9,5,8.3,8,3,2,6,7,0
7771,633209,2021-07-24,2021,R,Final,Minnesota Twins,Los Angeles Angels,1,2,Target Field,,,,,,29,1,2,2,0,0,1,1,14,0,32,2,4,3,0,0,1,0,5,0,8.3,4,2,0,0,5,0,8.299999999999999,2,1,1,1,14,0
7764,633210,2021-07-24,2021,R,Final,Miami Marlins,San Diego Padres,3,2,loanDepot park,,,,,,31,3,8,0,0,0,2,4,11,1,29,2,4,0,0,2,2,2,12,0,9.0,4,2,2,2,12,2,7.3,8,3,2,4,11,0
7770,633272,2021-07-24,2021,R,Final,New York Mets,Toronto Blue Jays,3,10,Citi Field,,,,,,37,3,14,2,0,0,3,2,8,0,43,10,17,3,0,5,10,3,3,0,9.0,17,10,10,3,3,5,7.6,14,3,3,2,8,0
7781,633135,2021-07-25,2021,R,Final,Miami Marlins,San Diego Padres,9,3,loanDepot park,,,,,,35,9,12,3,0,3,9,3,10,3,30,3,5,1,0,2,3,2,11,0,9.0,5,3,2,2,11,2,7.3,12,9,9,3,10,3
7784,633136,2021-07-25,2021,R,Final,Houston Astros,Texas Rangers,3,1,Minute Maid Park,,,,,,25,3,4,0,0,1,3,6,7,1,31,1,5,0,0,1,1,2,7,0,9.0,5,1,1,2,7,1,6.6000000000000005,4,3,3,6,7,1
7790,633151,2021-07-25,2021,R,Final,Milwaukee Brewers,Chicago White Sox,1,3,American Family Field,,,,,,35,1,8,2,1,0,1,2,9,0,32,3,7,1,0,0,3,2,11,0,9.0,7,3,3,2,11,0,9.0,8,1,1,2,9,0
7776,633156,2021-07-25,2021,R,Final,Baltimore Orioles,Washington Nationals,5,4,Oriole Park at Camden Yards,,,,,,31,5,9,0,0,3,5,3,10,0,33,4,7,1,0,1,4,4,6,0,8.3,7,4,4,4,6,1,7.4,9,5,5,3,10,3
7789,633169,2021-07-25,2021,R,Final,Seattle Mariners,Athletics,4,3,T-Mobile Park,,,,,,30,4,7,0,0,0,4,4,9,0,33,3,7,1,0,2,3,2,7,1,7.6000000000000005,7,3,3,2,7,2,7.3,7,4,4,4,9,0
7787,633171,2021-07-25,2021,R,Final,San Francisco Giants,Pittsburgh Pirates,6,1,Oracle Park,,,,,,33,6,9,2,0,4,5,4,11,1,32,1,5,2,0,0,1,2,10,0,8.299999999999999,5,1,1,2,10,0,7.3,9,6,5,4,11,4
7788,633172,2021-07-25,2021,R,Final,Los Angeles Dodgers,Colorado Rockies,3,2,Dodger Stadium,,,,,,31,3,7,1,0,3,3,3,6,1,31,2,6,0,0,1,2,4,11,2,9.0,6,2,2,4,11,1,8.0,7,3,3,3,6,3
7780,633174,2021-07-25,2021,R,Final,New York Mets,Toronto Blue Jays,5,4,Citi Field,,,,,,30,5,9,2,0,1,5,3,7,0,35,4,9,4,0,0,4,4,7,0,8.3,9,4,4,4,7,0,6.6,9,5,5,3,7,1
7778,633177,2021-07-25,2021,R,Final,Cincinnati Reds,St. Louis Cardinals,6,10,Great American Ball Park,,,,,,36,6,10,2,0,1,6,9,12,0,38,10,12,2,1,4,9,6,10,0,8.3,12,10,10,6,10,4,7.6,10,6,6,9,12,1
7785,633179,2021-07-25,2021,R,Final,Minnesota Twins,Los Angeles Angels,2,6,Target Field,,,,,,31,2,4,0,0,2,2,3,7,0,34,6,9,2,1,2,6,2,5,2,8.299999999999999,9,6,6,2,5,2,9.0,4,2,2,3,7,2
7783,633183,2021-07-25,2021,R,Final,Kansas City Royals,Detroit Tigers,6,1,Kauffman Stadium,,,,,,31,6,8,1,0,3,6,1,8,0,33,1,8,2,0,0,1,0,5,0,9.0,8,1,1,0,5,0,8.0,8,6,6,1,8,3
7777,633192,2021-07-25,2021,R,Final,Philadelphia Phillies,Atlanta Braves,2,1,Citizens Bank Park,,,,,,28,2,6,0,0,2,2,0,12,0,32,1,4,2,0,1,1,0,10,0,8.299999999999999,4,1,1,0,10,1,8.0,6,2,2,0,12,2
7779,633194,2021-07-25,2021,R,Final,Cleveland Guardians,Tampa Bay Rays,3,2,Progressive Field,,,,,,30,3,7,0,0,1,3,1,7,1,33,2,6,1,0,1,2,2,7,1,9.0,6,2,2,2,7,1,7.3,7,3,3,1,7,1
7782,633198,2021-07-25,2021,R,Final,Boston Red Sox,New York Yankees,5,4,Fenway Park,,,,,,29,5,5,3,0,0,5,1,10,0,32,4,9,2,1,1,4,5,7,2,8.3,9,4,4,5,7,1,8.0,5,5,5,1,10,0
7786,633204,2021-07-25,2021,R,Final,Chicago Cubs,Arizona Diamondbacks,5,1,Wrigley Field,,,,,,29,5,6,0,0,3,5,5,9,1,34,1,7,2,0,0,1,4,8,0,6.8999999999999995,7,1,1,4,8,0,7.3,6,5,5,5,9,3
7797,633121,2021-07-26,2021,R,Final,Kansas City Royals,Chicago White Sox,4,3,Kauffman Stadium,,,,,,31,4,8,2,0,3,4,2,5,0,31,3,5,3,0,0,3,3,8,0,9.0,5,3,3,3,8,0,8.0,8,4,4,2,5,3
7796,633133,2021-07-26,2021,R,Final,Minnesota Twins,Detroit Tigers,6,5,Target Field,,,,,,37,6,11,3,0,2,6,7,8,0,37,5,8,1,0,3,5,1,8,0,10.0,8,5,5,1,8,3,8.5,11,6,5,7,8,2
